sofifa_id,short_name,age,nationality,club_name,player_positions,overall,potential,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,is_goalkeeper,growth_gap,value_per_rating,age_group
233897,M. Fall,28,Senegal,Sporting de Charleroi,"RM, RW",70,70,1800000,9000,86.0,65.0,62.0,70.0,37.0,73.0,False,0,25714.285714285714,25-28
233978,Victor Bereitta,24,Brazil,Coritiba,"LB, CB",70,70,1700000,10000,66.0,45.0,61.0,53.0,70.0,61.0,False,0,24285.714285714286,20-24
233999,Jairo Farnias,20,Brazil,Internacional,GK,70,70,1400000,7000,,,,,,,True,0,20000.0,Under 20
234279,C. Rizzuto,28,Germany,FC Erzgebirge Aue,"LWB, LM, RB",70,70,1500000,6000,80.0,46.0,62.0,66.0,61.0,72.0,False,0,21428.571428571428,25-28
234284,C. Soukou,27,Benin,DSC Arminia Bielefeld,"RW, ST, LW",70,70,1900000,15000,79.0,67.0,65.0,72.0,34.0,72.0,False,0,27142.85714285714,25-28
234731,Jair Amador,30,Portugal,Real Zaragoza,CB,70,70,1400000,6000,64.0,29.0,48.0,45.0,69.0,80.0,False,0,20000.0,29-32
234762,Alberto Benito,28,Spain,Albacete BP,RB,70,70,1500000,5000,77.0,41.0,58.0,66.0,64.0,77.0,False,0,21428.571428571428,25-28
234972,Y. Gomis,28,Senegal,En Avant de Guingamp,"ST, RM",70,70,1800000,6000,81.0,69.0,52.0,70.0,31.0,67.0,False,0,25714.285714285714,25-28
235176,C. Bernardi,30,Argentina,Club Atlético Colón,"RM, LM, CM",70,70,1700000,8000,78.0,66.0,68.0,71.0,44.0,61.0,False,0,24285.714285714286,29-32
235561,K. Fortuné,30,France,AJ Auxerre,ST,70,70,1700000,5000,79.0,71.0,63.0,68.0,30.0,70.0,False,0,24285.714285714286,29-32
235852,D. Godoy,28,Paraguay,Millonarios FC,LM,70,70,1800000,3000,81.0,65.0,61.0,75.0,37.0,57.0,False,0,25714.285714285714,25-28
236111,Vinicius Trieiro,28,Brazil,Botafogo,RB,70,70,1500000,12000,71.0,44.0,63.0,67.0,66.0,68.0,False,0,21428.571428571428,25-28
236113,Jailson Oliva,28,Brazil,Atlético Mineiro,RB,70,70,1500000,17000,81.0,38.0,58.0,69.0,67.0,57.0,False,0,21428.571428571428,25-28
236147,Lourival Rodeiro,28,Brazil,Palmeiras,CM,70,70,1800000,500,69.0,58.0,62.0,69.0,64.0,59.0,False,0,25714.285714285714,25-28
236164,Martin Cordeia,24,Brazil,Internacional,"CAM, CM",70,70,2000000,13000,48.0,70.0,74.0,70.0,36.0,63.0,False,0,28571.428571428572,20-24
236189,Túlio Sandoiro,24,Brazil,Coritiba,ST,70,70,2000000,12000,64.0,71.0,62.0,73.0,33.0,71.0,False,0,28571.428571428572,20-24
236251,F. Rodríguez Valla,30,Uruguay,Club Atlético Aldosivi,"LM, CAM, RM",70,70,1700000,7000,72.0,65.0,70.0,68.0,47.0,53.0,False,0,24285.714285714286,29-32
237989,S. Hanca,28,Romania,Cracovia,"LM, RM",70,70,1800000,7000,78.0,61.0,66.0,71.0,55.0,68.0,False,0,25714.285714285714,25-28
238137,R. Matsuda,28,Japan,Cerezo Osaka,"RB, RM",70,70,1500000,5000,84.0,34.0,61.0,66.0,62.0,70.0,False,0,21428.571428571428,25-28
240281,Tiago Lopes,31,Portugal,Denizlispor,RB,70,70,1300000,13000,73.0,52.0,63.0,70.0,67.0,73.0,False,0,18571.428571428572,29-32
240309,Y. Makarenko,29,Ukraine,KV Kortrijk,"CDM, CM, LB",70,70,1500000,8000,63.0,57.0,69.0,66.0,70.0,67.0,False,0,21428.571428571428,29-32
243591,Fernando Andrade,27,Brazil,FC Porto,"LM, ST",70,70,1900000,7000,70.0,71.0,65.0,67.0,26.0,73.0,False,0,27142.85714285714,25-28
243851,V. Pule,28,South Africa,Orlando Pirates,"LW, RW, LM",70,70,1800000,500,82.0,74.0,59.0,72.0,39.0,51.0,False,0,25714.285714285714,25-28
243977,J. Herrera,28,Argentina,San Lorenzo de Almagro,"ST, RW, LW",70,70,1800000,13000,71.0,70.0,60.0,67.0,23.0,69.0,False,0,25714.285714285714,25-28
243989,G. Zarfino,28,Uruguay,CD Tenerife,"CM, CDM",70,70,1800000,7000,55.0,66.0,62.0,65.0,71.0,80.0,False,0,25714.285714285714,25-28
244213,Jorge Félix,28,Spain,Sivasspor,"CF, ST, LM",70,70,1800000,12000,75.0,67.0,67.0,72.0,32.0,58.0,False,0,25714.285714285714,25-28
244706,K. Behrens,29,Germany,SV Sandhausen,"ST, RM",70,70,1800000,6000,69.0,70.0,50.0,65.0,28.0,77.0,False,0,25714.285714285714,29-32
244792,R. Procházka,31,Slovakia,Górnik Zabrze,"CDM, CM",70,70,1300000,4000,64.0,59.0,63.0,67.0,70.0,71.0,False,0,18571.428571428572,29-32
245840,K. Onose,27,Japan,Gamba Osaka,RM,70,70,1900000,7000,69.0,68.0,67.0,69.0,52.0,65.0,False,0,27142.85714285714,25-28
246403,B. Caicedo,28,Ecuador,Independiente del Valle,LB,70,70,1500000,500,87.0,47.0,57.0,57.0,64.0,70.0,False,0,21428.571428571428,25-28
247968,V. Crețu,31,Romania,FCSB (Steaua),RB,70,70,1300000,9000,72.0,46.0,59.0,60.0,67.0,81.0,False,0,18571.428571428572,29-32
248095,R. Radunović,28,Montenegro,Astra Giurgiu,"LB, LM",70,70,1500000,7000,80.0,50.0,61.0,60.0,66.0,75.0,False,0,21428.571428571428,25-28
251138,F. Pereyra,30,Argentina,Arsenal de Sarandí,CB,70,70,1400000,6000,64.0,35.0,46.0,51.0,69.0,79.0,False,0,20000.0,29-32
251408,S. Nurković,28,Serbia,Kaizer Chiefs,ST,70,70,1800000,500,62.0,74.0,57.0,65.0,26.0,68.0,False,0,25714.285714285714,25-28
251694,E. Sancero,34,Ecuador,Unknown,"LM, CM",70,70,0,0,68.0,66.0,69.0,71.0,52.0,57.0,False,0,0.0,33+
251713,C. Lendezo,26,Ecuador,Unknown,"LM, RM",70,70,0,0,88.0,65.0,55.0,76.0,26.0,59.0,False,0,0.0,25-28
253340,E. Mera,35,Ecuador,Independiente del Valle,"CAM, CM",70,70,775000,500,66.0,70.0,65.0,76.0,50.0,64.0,False,0,11071.42857142857,33+
253587,E. Fernández,31,Peru,Deportivo Binacional,CB,70,70,1300000,500,61.0,42.0,50.0,54.0,69.0,73.0,False,0,18571.428571428572,29-32
253603,E. Aubert,31,Peru,Melgar FBC,"CDM, CM",70,70,1300000,500,57.0,36.0,59.0,61.0,64.0,74.0,False,0,18571.428571428572,29-32
253632,M. Sotillo,35,Peru,Deportivo Binacional,GK,70,70,475000,500,,,,,,,True,0,6785.714285714285,33+
252371,J. Bellingham,17,England,Borussia Dortmund,"CM, LM, RM",69,88,2100000,3000,77.0,65.0,64.0,73.0,55.0,66.0,False,19,30434.782608695652,Under 20
251852,K. Adeyemi,18,Germany,FC Red Bull Salzburg,"ST, LW",69,87,2200000,5000,88.0,68.0,63.0,75.0,23.0,54.0,False,18,31884.057971014492,Under 20
255257,Joelson Fernandes,17,Portugal,Sporting CP,"RW, LW",69,87,2100000,1000,90.0,60.0,58.0,76.0,24.0,46.0,False,18,30434.782608695652,Under 20
251517,J. Gvardiol,18,Croatia,Dinamo Zagreb,"CB, LB",69,86,2000000,500,77.0,41.0,63.0,65.0,65.0,78.0,False,17,28985.507246376812,Under 20
240273,E. Smith Rowe,19,England,Arsenal,"CAM, RM, RW",69,85,2300000,18000,79.0,64.0,64.0,72.0,32.0,47.0,False,16,33333.333333333336,Under 20
242602,J. Vagnoman,19,Germany,Hamburger SV,"RB, LM, LB",69,85,2100000,3000,87.0,44.0,60.0,68.0,63.0,72.0,False,16,30434.782608695652,Under 20
252037,Fábio Silva,17,Portugal,Wolverhampton Wanderers,ST,69,85,2100000,7000,75.0,69.0,45.0,72.0,22.0,64.0,False,16,30434.782608695652,Under 20
257315,Gustavo Maia,19,Brazil,FC Barcelona,"LW, RW, CF",69,85,2300000,33000,77.0,68.0,63.0,72.0,23.0,59.0,False,16,33333.333333333336,Under 20
242280,L. Ferguson,20,Scotland,Aberdeen,"CDM, CM, CAM",69,84,2200000,3000,71.0,63.0,69.0,70.0,63.0,77.0,False,15,31884.057971014492,Under 20
252042,João Pedro,18,Brazil,Watford,"ST, LM",69,84,2200000,4000,79.0,66.0,58.0,72.0,22.0,57.0,False,15,31884.057971014492,Under 20
252179,J. Markovič,18,Czech Republic,SK Slavia Praha,GK,69,84,1800000,500,,,,,,,True,15,26086.956521739132,Under 20
252541,J. Chotard,18,France,Montpellier HSC,CM,69,84,2100000,5000,69.0,53.0,70.0,72.0,61.0,63.0,False,15,30434.782608695652,Under 20
235973,S. Szymański,21,Poland,Unknown,"RM, CAM",69,83,0,0,84.0,61.0,66.0,73.0,30.0,46.0,False,14,0.0,20-24
239250,Abel Ruiz,20,Spain,SC Braga,"ST, LW",69,83,2300000,6000,71.0,69.0,54.0,70.0,37.0,65.0,False,14,33333.333333333336,Under 20
239816,N. Mantl,20,Germany,SpVgg Unterhaching,GK,69,83,2000000,2000,,,,,,,True,14,28985.507246376812,Under 20
242660,J. Beyer,20,Germany,Borussia Mönchengladbach,"RB, CB",69,83,2100000,10000,73.0,34.0,55.0,62.0,69.0,68.0,False,14,30434.782608695652,Under 20
244895,A. Yusuf,19,Nigeria,IFK Göteborg,"CDM, CM",69,83,2100000,1000,81.0,44.0,63.0,68.0,64.0,72.0,False,14,30434.782608695652,Under 20
246352,Guillamón,20,Spain,Valencia CF,"CB, CDM",69,83,2200000,9000,61.0,35.0,61.0,58.0,70.0,65.0,False,14,31884.057971014492,Under 20
253250,R. Redes,20,Paraguay,Club Guaraní,"LW, LM",69,83,2300000,500,80.0,64.0,64.0,70.0,49.0,63.0,False,14,33333.333333333336,Under 20
231512,L. Kelly,21,England,Bournemouth,"LB, CB",69,82,1900000,5000,74.0,40.0,59.0,67.0,67.0,70.0,False,13,27536.231884057972,20-24
234111,D. Turnbull,20,Scotland,Celtic,"CM, CAM",69,82,2000000,17000,70.0,68.0,70.0,70.0,57.0,63.0,False,13,28985.507246376812,Under 20
237248,G. Berterame,21,Argentina,Atlético de San Luis,"LM, ST, RM",69,82,2000000,6000,76.0,66.0,58.0,70.0,33.0,67.0,False,13,28985.507246376812,20-24
237823,H. Abe,21,Japan,FC Barcelona,"LW, LM",69,82,2000000,42000,88.0,61.0,57.0,75.0,33.0,58.0,False,13,28985.507246376812,20-24
239778,J. Moder,21,Poland,Lech Poznań,"CM, CDM",69,82,2000000,4000,63.0,69.0,67.0,67.0,63.0,72.0,False,13,28985.507246376812,20-24
242075,J. Sargent,20,United States,SV Werder Bremen,"ST, RW",69,82,2000000,10000,79.0,68.0,59.0,69.0,38.0,66.0,False,13,28985.507246376812,Under 20
242752,N. Ferguson,19,England,Crystal Palace,"RB, LB, CB",69,82,1800000,11000,65.0,36.0,54.0,64.0,68.0,69.0,False,13,26086.956521739132,Under 20
245703,I. Diveev,20,Russia,PFC CSKA Moscow,CB,69,82,1900000,500,61.0,34.0,57.0,56.0,71.0,70.0,False,13,27536.231884057972,Under 20
245999,Mollejo,19,Spain,Atlético Madrid,"LM, RM",69,82,2000000,12000,74.0,64.0,64.0,69.0,37.0,65.0,False,13,28985.507246376812,Under 20
246033,S. Sosa,21,Argentina,River Plate,CDM,69,82,1900000,5000,62.0,57.0,59.0,65.0,67.0,73.0,False,13,27536.231884057972,20-24
253251,J. Morel,22,Paraguay,Club Guaraní,"CDM, CM",69,82,1900000,500,68.0,49.0,63.0,60.0,65.0,70.0,False,13,27536.231884057972,20-24
253400,Vitao,20,Brazil,Shakhtar Donetsk,CB,69,82,1900000,500,65.0,33.0,48.0,42.0,72.0,65.0,False,13,27536.231884057972,Under 20
236744,M. Zoch,22,Bolivia,Oriente Petrolero,RW,69,81,1900000,500,89.0,55.0,62.0,75.0,23.0,45.0,False,12,27536.231884057972,20-24
239807,D. Frattesi,20,Italy,AC Monza,"CM, CAM",69,81,1900000,500,74.0,68.0,68.0,72.0,61.0,66.0,False,12,27536.231884057972,Under 20
242265,M. Obafemi,19,Republic of Ireland,Southampton,ST,69,81,1800000,15000,79.0,69.0,56.0,72.0,23.0,65.0,False,12,26086.956521739132,Under 20
242656,I. Meslier,20,France,Leeds United,GK,69,81,1500000,18000,,,,,,,True,12,21739.130434782608,Under 20
247156,F. Mura,21,Argentina,Estudiantes de La Plata,"LB, LM",69,81,1700000,5000,81.0,52.0,52.0,66.0,66.0,64.0,False,12,24637.681159420288,20-24
250807,H. Dervişoğlu,20,Turkey,Brentford,"CF, ST",69,81,1900000,16000,75.0,64.0,60.0,72.0,35.0,63.0,False,12,27536.231884057972,Under 20
252293,I. Jakobs,20,Germany,1. FC Köln,"LM, LB",69,81,1900000,9000,86.0,54.0,57.0,71.0,60.0,67.0,False,12,27536.231884057972,Under 20
253378,Tomás Ribeiro,21,Portugal,Os Belenenses,CB,69,81,1700000,3000,64.0,34.0,46.0,47.0,69.0,73.0,False,12,24637.681159420288,20-24
254062,K. Minda,21,Ecuador,Universidad Católica del Ecuador,"RB, CB, CDM",69,81,1700000,500,77.0,52.0,63.0,65.0,64.0,70.0,False,12,24637.681159420288,20-24
230918,T. Chalobah,20,England,FC Lorient,"CDM, CM",69,80,1700000,9000,67.0,39.0,59.0,65.0,69.0,72.0,False,11,24637.681159420288,Under 20
233476,B. Riveros,22,Paraguay,FC Basel 1893,LB,69,80,1600000,6000,84.0,36.0,57.0,72.0,60.0,70.0,False,11,23188.405797101448,20-24
233884,C. Pickel,23,Switzerland,Grenoble Foot 38,CDM,69,80,1700000,3000,66.0,53.0,63.0,64.0,65.0,76.0,False,11,24637.681159420288,20-24
236492,Pedro Díaz,22,Spain,Real Sporting de Gijón,"CDM, CM",69,80,1700000,4000,67.0,70.0,72.0,70.0,61.0,63.0,False,11,24637.681159420288,20-24
236524,A. Ahmedhodžić,21,Bosnia Herzegovina,Malmö FF,CB,69,80,1700000,3000,74.0,32.0,58.0,62.0,69.0,70.0,False,11,24637.681159420288,20-24
238516,L. Østigård,20,Norway,Coventry City,CB,69,80,1700000,13000,67.0,36.0,46.0,54.0,69.0,74.0,False,11,24637.681159420288,Under 20
239368,M. Bakker,20,Netherlands,Paris Saint-Germain,LB,69,80,1600000,19000,76.0,39.0,59.0,65.0,68.0,71.0,False,11,23188.405797101448,Under 20
240661,E. Vignato,19,Italy,Bologna,CAM,69,80,1800000,8000,71.0,61.0,69.0,71.0,39.0,48.0,False,11,26086.956521739132,Under 20
241708,M. Sagnan,21,France,Real Sociedad,CB,69,80,1700000,8000,57.0,32.0,54.0,49.0,69.0,69.0,False,11,24637.681159420288,20-24
244042,M. Djitté,20,Senegal,Grenoble Foot 38,ST,69,80,1800000,3000,79.0,67.0,53.0,73.0,28.0,65.0,False,11,26086.956521739132,Under 20
251326,Álex Bermejo,21,Spain,CD Tenerife,"LM, ST",69,80,1800000,4000,74.0,66.0,65.0,71.0,52.0,60.0,False,11,26086.956521739132,20-24
251551,A. Niangbo,20,Ivory Coast,KAA Gent,ST,69,80,1800000,9000,87.0,68.0,54.0,73.0,23.0,53.0,False,11,26086.956521739132,Under 20
222497,Y. Leiva,22,Chile,Club Necaxa,"RM, CM, CAM",69,79,1700000,6000,77.0,62.0,63.0,70.0,48.0,61.0,False,10,24637.681159420288,20-24
232225,J. Serra,22,Germany,Holstein Kiel,ST,69,79,1700000,9000,67.0,69.0,47.0,58.0,37.0,77.0,False,10,24637.681159420288,20-24
233260,A. Vega,22,Mexico,Guadalajara,"ST, CF, CAM",69,79,1700000,20000,74.0,71.0,55.0,71.0,31.0,68.0,False,10,24637.681159420288,20-24
234032,Lluis López,23,Spain,RCD Espanyol,CB,69,79,1500000,4000,66.0,30.0,50.0,58.0,69.0,66.0,False,10,21739.130434782608,20-24
234108,G. Maroni,21,Argentina,Boca Juniors,"CAM, LW",69,79,1700000,6000,76.0,54.0,66.0,75.0,43.0,55.0,False,10,24637.681159420288,20-24
235024,S. Díaz,22,Paraguay,Club América,"ST, RM, LW",69,79,1700000,16000,74.0,68.0,59.0,73.0,38.0,61.0,False,10,24637.681159420288,20-24
235642,R. Yates,22,England,Nottingham Forest,"CDM, CM",69,79,1600000,17000,66.0,58.0,57.0,64.0,65.0,79.0,False,10,23188.405797101448,20-24
236624,A. Barkok,22,Germany,Eintracht Frankfurt,"CM, CAM",69,79,1700000,11000,68.0,62.0,67.0,79.0,54.0,63.0,False,10,24637.681159420288,20-24
238069,G. Carrasco,23,Argentina,Godoy Cruz,"CB, RB",69,79,1500000,4000,75.0,50.0,58.0,66.0,68.0,74.0,False,10,21739.130434782608,20-24
239439,P. Płacheta,22,Poland,Norwich City,LM,69,79,1700000,5000,94.0,61.0,59.0,69.0,39.0,61.0,False,10,24637.681159420288,20-24
239441,Jordi Mboula,21,Spain,RCD Mallorca,RW,69,79,1700000,4000,86.0,66.0,62.0,72.0,32.0,62.0,False,10,24637.681159420288,20-24
239738,J. Angulo,22,Mexico,Club Atlas,LB,69,79,1500000,5000,69.0,41.0,60.0,61.0,67.0,67.0,False,10,21739.130434782608,20-24
240671,Y. Çetin,23,Turkey,Hellas Verona,CB,69,79,1500000,10000,56.0,42.0,42.0,45.0,71.0,71.0,False,10,21739.130434782608,20-24
241026,T. Chancalay,21,Argentina,Club Atlético Colón,"RM, LM, ST",69,79,1700000,5000,77.0,64.0,65.0,72.0,38.0,63.0,False,10,24637.681159420288,20-24
241947,F. Amuzu,20,Belgium,RSC Anderlecht,"LW, LM",69,79,1700000,9000,85.0,61.0,63.0,76.0,32.0,52.0,False,10,24637.681159420288,Under 20
242342,G. Lódico,22,Argentina,Club Atlético Lanús,"CM, CAM",69,79,1700000,8000,76.0,58.0,70.0,75.0,55.0,57.0,False,10,24637.681159420288,20-24
242426,E. Cetré,22,Colombia,Junior FC,"LM, RM",69,79,1700000,500,82.0,70.0,61.0,69.0,34.0,60.0,False,10,24637.681159420288,20-24
242916,Y. Sugawara,20,Japan,AZ Alkmaar,RB,69,79,1500000,4000,75.0,46.0,61.0,68.0,61.0,67.0,False,10,21739.130434782608,Under 20
243521,I. Erquiaga,22,Argentina,Estudiantes de La Plata,LB,69,79,1500000,6000,78.0,47.0,61.0,68.0,65.0,62.0,False,10,21739.130434782608,20-24
244840,L. Czyborra,21,Germany,Genoa,LB,69,79,1500000,5000,85.0,48.0,60.0,69.0,61.0,69.0,False,10,21739.130434782608,20-24
244948,C. Benavídez,22,Uruguay,Independiente,"CDM, CM",69,79,1600000,7000,66.0,43.0,60.0,59.0,68.0,68.0,False,10,23188.405797101448,20-24
247854,M. El Hacen,22,Mauritania,Real Valladolid CF,"CM, CDM",69,79,1700000,8000,42.0,62.0,59.0,65.0,66.0,75.0,False,10,24637.681159420288,20-24
248053,S. Arzamendia,22,Paraguay,Unknown,LB,69,79,0,0,72.0,57.0,61.0,67.0,65.0,62.0,False,10,0.0,20-24
248878,L. Kilian,20,Germany,1. FSV Mainz 05,CB,69,79,1600000,8000,68.0,37.0,56.0,50.0,69.0,72.0,False,10,23188.405797101448,Under 20
251438,Nuno Santos,21,Portugal,Boavista FC,"CAM, LM",69,79,1700000,4000,79.0,59.0,66.0,72.0,50.0,63.0,False,10,24637.681159420288,20-24
252095,Riccieli,21,Brazil,Famalicão,"CB, RB, LB",69,79,1600000,4000,54.0,33.0,49.0,55.0,69.0,74.0,False,10,23188.405797101448,20-24
253061,B. Rodríguez,20,Uruguay,Los Angeles FC,"LW, RW",69,79,1700000,4000,79.0,64.0,62.0,71.0,23.0,48.0,False,10,24637.681159420288,Under 20
255943,L. Kastrati,21,Kosovo,Dinamo Zagreb,"RW, LW, ST",69,79,1700000,500,93.0,68.0,57.0,72.0,32.0,64.0,False,10,24637.681159420288,20-24
224489,E. Ersoy,23,Turkey,Le Havre AC,CB,69,78,1500000,4000,59.0,29.0,45.0,54.0,70.0,75.0,False,9,21739.130434782608,20-24
227995,L. Walsh,22,England,Bristol City,"CM, CDM",69,78,1600000,17000,68.0,64.0,70.0,73.0,59.0,60.0,False,9,23188.405797101448,20-24
228732,H. Moukoudi,22,Cameroon,AS Saint-Étienne,CB,69,78,1500000,11000,58.0,30.0,42.0,47.0,70.0,79.0,False,9,21739.130434782608,20-24
228828,Rodri Tarín,23,Spain,CD Leganés,"CB, RB",69,78,1500000,5000,79.0,36.0,52.0,59.0,69.0,66.0,False,9,21739.130434782608,20-24
230800,R. Manaj,23,Albania,FC Barcelona,ST,69,78,1600000,49000,69.0,68.0,53.0,68.0,29.0,69.0,False,9,23188.405797101448,20-24
230912,P. Ghiglione,23,Italy,Genoa,"RM, RB",69,78,1600000,7000,74.0,52.0,63.0,69.0,65.0,63.0,False,9,23188.405797101448,20-24
231089,I. Sissoko,22,France,RC Strasbourg Alsace,CM,69,78,1600000,11000,47.0,53.0,64.0,63.0,68.0,82.0,False,9,23188.405797101448,20-24
233484,A. Campbell,21,Scotland,Motherwell,CM,69,78,1600000,3000,71.0,57.0,63.0,68.0,72.0,79.0,False,9,23188.405797101448,20-24
233924,M. Lovera,21,Argentina,Olympiacos CFP,"CAM, RM, ST",69,78,1600000,500,78.0,59.0,63.0,76.0,29.0,63.0,False,9,23188.405797101448,20-24
234300,L. Lappalainen,21,Finland,Montreal Impact,"LM, LW",69,78,1600000,3000,85.0,62.0,60.0,70.0,41.0,61.0,False,9,23188.405797101448,20-24
234333,M. Maolida,21,France,OGC Nice,"ST, LW",69,78,1700000,13000,78.0,67.0,63.0,75.0,24.0,57.0,False,9,24637.681159420288,20-24
234399,J. Eggestein,22,Germany,SV Werder Bremen,"ST, RW",69,78,1600000,12000,63.0,69.0,65.0,74.0,40.0,57.0,False,9,23188.405797101448,20-24
234827,J. Rasmussen,23,Denmark,Vitesse,"CB, CDM",69,78,1500000,7000,56.0,33.0,53.0,57.0,69.0,71.0,False,9,21739.130434782608,20-24
235456,J. Bellegarde,22,France,RC Strasbourg Alsace,"CM, CDM",69,78,1600000,11000,66.0,57.0,66.0,73.0,66.0,61.0,False,9,23188.405797101448,20-24
236918,A. Dreyer,22,Denmark,FC Midtjylland,"CAM, RW",69,78,1600000,11000,73.0,66.0,65.0,72.0,36.0,60.0,False,9,23188.405797101448,20-24
237152,D. Irandust,22,Sweden,BK Häcken,"CAM, RW",69,78,1600000,3000,74.0,60.0,66.0,70.0,41.0,64.0,False,9,23188.405797101448,20-24
237331,T. De Smet,22,Belgium,Stade de Reims,"LB, LM, CB",69,78,1500000,9000,71.0,47.0,60.0,60.0,66.0,70.0,False,9,21739.130434782608,20-24
237424,Paik Seung Ho,23,Korea Republic,SV Darmstadt 98,"CM, RW, LW",69,78,1600000,8000,60.0,60.0,65.0,72.0,55.0,61.0,False,9,23188.405797101448,20-24
239049,O. Azubuike,23,Nigeria,Medipol Başakşehir FK,"CDM, CM",69,78,1500000,13000,69.0,43.0,61.0,63.0,68.0,71.0,False,9,21739.130434782608,20-24
239671,Tete Morente,23,Spain,Elche CF,"LM, RM",69,78,1600000,8000,83.0,67.0,65.0,70.0,43.0,66.0,False,9,23188.405797101448,20-24
241002,E. Sabbi,22,United States,Odense Boldklub,RM,69,78,1600000,6000,91.0,64.0,56.0,76.0,38.0,59.0,False,9,23188.405797101448,20-24
241171,A. Obispo,21,Netherlands,PSV,CB,69,78,1500000,5000,76.0,42.0,55.0,58.0,67.0,74.0,False,9,21739.130434782608,20-24
241602,J. Arias,22,Colombia,América de Cali,"CAM, CM",69,78,1600000,500,82.0,68.0,66.0,71.0,34.0,69.0,False,9,23188.405797101448,20-24
242491,F. Jaramillo,24,Colombia,América de Cali,"CDM, CB",69,78,1500000,500,64.0,54.0,60.0,57.0,69.0,83.0,False,9,21739.130434782608,20-24
242629,João Moutinho,22,Portugal,Orlando City SC,LB,69,78,1500000,3000,68.0,30.0,61.0,64.0,68.0,65.0,False,9,21739.130434782608,20-24
244952,V. Loroña,21,Mexico,Club Tijuana,"RB, RWB",69,78,1500000,7000,77.0,37.0,59.0,70.0,66.0,71.0,False,9,21739.130434782608,20-24
245084,M. Busi,20,Belgium,Sporting de Charleroi,"RB, RM",69,78,1500000,5000,73.0,49.0,59.0,72.0,63.0,68.0,False,9,21739.130434782608,Under 20
245368,G. Yalçın,21,Turkey,Beşiktaş JK,"ST, LM",69,78,1700000,22000,76.0,72.0,50.0,67.0,23.0,57.0,False,9,24637.681159420288,20-24
251294,Guga Rodrigues,22,Portugal,Famalicão,CM,69,78,1600000,5000,67.0,62.0,64.0,72.0,64.0,58.0,False,9,23188.405797101448,20-24
251341,M. Aké,19,France,Olympique de Marseille,LW,69,78,1600000,11000,78.0,66.0,64.0,73.0,43.0,57.0,False,9,23188.405797101448,Under 20
251387,L. Díaz,21,Costa Rica,Columbus Crew SC,RM,69,78,1600000,3000,85.0,62.0,65.0,69.0,29.0,60.0,False,9,23188.405797101448,20-24
251809,S. Botman,20,Netherlands,LOSC Lille,CB,69,78,1500000,10000,70.0,30.0,47.0,48.0,68.0,75.0,False,9,21739.130434782608,Under 20
252523,I. Ndiaye,21,Senegal,FC Luzern,"RM, LM, RW",69,78,1600000,6000,91.0,62.0,59.0,76.0,53.0,61.0,False,9,23188.405797101448,20-24
252956,Jonathan,22,Brazil,UD Las Palmas,LB,69,78,1500000,4000,67.0,43.0,55.0,68.0,64.0,54.0,False,9,21739.130434782608,20-24
255000,T. Moffi,21,Nigeria,KV Kortrijk,ST,69,78,1700000,6000,74.0,68.0,48.0,65.0,24.0,74.0,False,9,24637.681159420288,20-24
220175,O. Kemen,23,France,Chamois Niortais Football Club,"CDM, CM",69,77,1400000,3000,74.0,63.0,64.0,71.0,64.0,79.0,False,8,20289.855072463768,20-24
222165,E. Hansson,22,Sweden,Fortuna Sittard,LM,69,77,1500000,6000,76.0,59.0,65.0,74.0,35.0,50.0,False,8,21739.130434782608,20-24
225539,D. Solanke,22,England,Bournemouth,ST,69,77,1600000,7000,66.0,67.0,61.0,70.0,27.0,70.0,False,8,23188.405797101448,20-24
226401,K. Dowell,22,England,Norwich City,"CAM, LM",69,77,1500000,5000,63.0,67.0,69.0,71.0,44.0,50.0,False,8,21739.130434782608,20-24
226436,H. ter Avest,23,Netherlands,Udinese,"RM, RB",69,77,1500000,7000,69.0,48.0,65.0,70.0,65.0,69.0,False,8,21739.130434782608,20-24
228518,A. Hanche-Olsen,23,Norway,Stabæk Fotball,CB,69,77,1400000,2000,67.0,35.0,53.0,57.0,67.0,78.0,False,8,20289.855072463768,20-24
228827,J. Fuchs,22,Cameroon,Deportivo Alavés,"CM, CDM",69,77,1500000,9000,78.0,53.0,63.0,68.0,69.0,68.0,False,8,21739.130434782608,20-24
229091,B. Peacock-Farrell,23,Northern Ireland,Burnley,GK,69,77,1200000,14000,,,,,,,True,8,17391.304347826088,20-24
229500,Jaquité,24,Guinea Bissau,CD Tondela,"CDM, CM",69,77,1400000,3000,73.0,44.0,57.0,68.0,70.0,65.0,False,8,20289.855072463768,20-24
230598,J. Carreño,23,Chile,Oriente Petrolero,"CM, CDM",69,77,1500000,500,79.0,62.0,67.0,70.0,61.0,75.0,False,8,21739.130434782608,20-24
233098,S. Floranus,21,Netherlands,SC Heerenveen,"RB, LB",69,77,1400000,3000,82.0,47.0,59.0,69.0,62.0,72.0,False,8,20289.855072463768,20-24
233411,C. Adjapong,22,Italy,Sassuolo,"LM, RM, RB",69,77,1500000,13000,65.0,51.0,64.0,73.0,70.0,57.0,False,8,21739.130434782608,20-24
234129,D. Sinik,21,Turkey,Antalyaspor,"LM, RM, CAM",69,77,1600000,6000,77.0,51.0,65.0,73.0,40.0,48.0,False,8,23188.405797101448,20-24
